Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Volume Deviation,Valve Efficiency
2024-10-30 07:26:00,1846.6875,,,,
2024-10-30 07:28:00,1851.7875,,,,
2024-10-30 07:32:00,1837.92,,42.74531,,42.99698774041228
2024-10-30 07:36:00,1835.397,,42.74531,,42.937963734977295
2024-10-30 07:38:00,1768.491,,42.08155,,42.02531940355823
2024-10-30 07:40:00,1758.8685,,42.77792,,41.11626018369753
2024-10-30 07:44:00,1752.9030000000002,,42.77792,,40.97680743317875
2024-10-30 07:48:00,1731.0749999999998,,44.24355,,39.126033257721566
2024-10-30 07:50:00,1797.558,,48.44672,,37.103804529222096
2024-10-30 07:54:00,1818.8955,,48.44672,,37.544236731767036
2024-10-30 07:56:00,1815.3675,,48.44672,,37.47141447936734
2024-10-30 07:58:00,1814.337,1800.0,48.44672,-14.336999999999989,37.45014369390875
2024-10-30 08:02:00,1816.638,1800.0,48.44672,-16.63799999999992,37.497639159546985
2024-10-30 08:06:00,1825.578,1800.0,48.44672,-25.577999999999975,37.682171737906764
2024-10-30 08:08:00,1802.346,1800.0,48.44672,-2.3460000000000036,37.2026347289074
2024-10-30 08:12:00,1805.289,1800.0,48.44672,-5.288999999999987,37.26338186292449
2024-10-30 08:14:00,1813.6245,1800.0,48.44672,-13.624499999999898,37.43543681895558
2024-10-30 08:16:00,1823.634,1800.0,48.44672,-23.634000000000015,37.64204519066612
2024-10-30 08:20:00,1812.2595,1800.0,48.44672,-12.259499999999889,37.40726154272951
2024-10-30 08:22:00,1820.7,1800.0,48.44672,-20.700000000000045,37.581483827701064
2024-10-30 08:26:00,1810.869,1800.0,48.44672,-10.868999999999915,37.37855991518932
2024-10-30 08:28:00,1808.3685,1800.0,48.44672,-8.36850000000004,37.32694652456419
2024-10-30 08:30:00,1821.2325,1800.0,48.44672,-21.232500000000073,37.59247528161343
2024-10-30 08:36:00,1796.3505,1800.0,48.44672,3.649499999999989,37.07888024640672
2024-10-30 08:38:00,1821.2985,1800.0,48.44672,-21.298500000000104,37.59383760266173
2024-10-30 08:40:00,1828.995,1800.0,48.44672,-28.99499999999989,37.75270281399797
2024-10-30 08:44:00,1815.648,1800.0,48.44672,-15.64799999999991,37.477204343822585
2024-10-30 08:46:00,1820.6445,1800.0,48.44672,-20.644500000000107,37.58033823954682
2024-10-30 08:48:00,1818.4095,1800.0,48.44672,-18.40949999999998,37.534205094956874
2024-10-30 08:50:00,1813.3485,1800.0,48.44672,-13.348500000000058,37.42973984002636
2024-10-30 08:52:00,1825.4085,1800.0,48.44672,-25.408500000000004,37.678673049760015
2024-10-30 08:56:00,1819.4985,1800.0,48.44672,-19.498499999999922,37.55668339225372
2024-10-30 09:00:00,1826.3505,1800.0,48.44672,-26.35050000000001,37.69811708654021
2024-10-30 09:04:00,1825.491,1800.0,48.44672,-25.490999999999985,37.68037595107038
2024-10-30 09:08:00,1819.2329999999995,1800.0,48.44672,-19.232999999999493,37.551203146218526
2024-10-30 09:10:00,1805.0955,1800.0,48.44672,-5.095499999999902,37.25938778530563
