Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Volume Deviation,Valve Efficiency
2024-10-14 00:00:00,1467.3729,,,,
2024-10-14 00:02:00,1466.604825,,,,
2024-10-14 00:04:00,1469.3316,1455.0,,-14.33159999999998,
2024-10-14 00:06:00,1470.3357,1455.0,,-15.335700000000088,
2024-10-14 00:08:00,1468.70685,1455.0,26.18433,-13.706850000000031,56.09103952973419
2024-10-14 00:10:00,1460.9364,1455.0,26.18433,-5.936400000000049,55.79428009260497
2024-10-14 00:12:00,1470.5415,1455.0,26.18433,-15.541500000000042,56.16110621844966
2024-10-14 00:14:00,1463.54265,1455.0,26.18433,-8.542650000000094,55.89381477631287
2024-10-14 00:16:00,1468.5693,1455.0,26.18433,-13.569300000000112,56.08578638988037
2024-10-14 00:18:00,1466.0652,1455.0,26.18433,-11.065200000000004,55.990152892912334
2024-10-14 00:22:00,1466.14275,1455.0,26.18433,-11.142749999999978,55.993114586810286
2024-10-14 00:24:00,1468.08645,1455.0,26.18433,-13.086450000000013,56.06734597855054
2024-10-14 00:26:00,1469.53065,1455.0,26.18433,-14.530649999999923,56.12250108270821
2024-10-14 00:28:00,1471.30965,1455.0,26.18433,-16.30964999999992,56.19044245529962
2024-10-14 00:30:00,1473.05655,1455.0,26.18433,-18.056550000000016,56.257157904304634
2024-10-14 00:32:00,1470.72885,1455.0,26.18433,-15.728849999999966,56.16826125844685
2024-10-14 00:34:00,1476.54,1455.0,26.18433,-21.539999999999964,56.39019352788728
2024-10-14 00:36:00,1471.85835,1455.0,26.18433,-16.858349999999973,56.211397728566006
2024-10-14 00:38:00,1478.62185,1455.0,26.18433,-23.621849999999995,56.46970097394092
2024-10-14 00:40:00,1475.46225,1455.0,26.18433,-20.46225000000004,56.349033429905056
2024-10-14 00:42:00,1474.970025,1455.0,26.18433,-19.970025000000078,56.330234980144624
2024-10-14 00:46:00,1471.2525,1455.0,26.18433,-16.252500000000055,56.18825985302666
2024-10-14 00:48:00,1469.8339500000002,1455.0,26.18433,-14.833950000000186,56.13408434201512
2024-10-14 00:50:00,1471.3899499999995,1455.0,26.18433,-16.389949999999544,56.19350917380387
2024-10-14 00:52:00,1471.9224,1455.0,26.18433,-16.922399999999925,56.21384384712389
2024-10-14 00:54:00,1478.9943,1455.0,26.18433,-23.994300000000067,56.48392512471195
2024-10-14 00:56:00,1468.42935,1455.0,26.18433,-13.429350000000113,56.080441592188315
2024-10-14 00:58:00,1474.1958,1455.0,26.18433,-19.195799999999963,56.300666734391626
2024-10-14 01:00:00,1477.5744,1455.0,26.18433,-22.57439999999997,56.429698056166394
2024-10-14 01:02:00,1473.17325,1455.0,26.18433,-18.173250000000053,56.261614766688794
2024-10-14 01:04:00,1472.58075,1455.0,26.18433,-17.58075000000008,56.238986737874626
2024-10-14 01:06:00,1480.91055,1455.0,26.18433,-25.910550000000057,56.5571081799274
2024-10-14 01:10:00,1479.431925,1455.0,26.18433,-24.431925000000092,56.500638358652544
2024-10-14 01:12:00,1478.5734,1455.0,26.18433,-23.573399999999992,56.46785063133155
2024-10-14 01:14:00,1489.563375,1455.0,26.18433,-34.56337499999995,56.88756619414505
2024-10-14 01:16:00,1485.97815,1455.0,26.18433,-30.978149999999914,56.75064370535977
2024-10-14 01:18:00,1495.8405,1455.0,26.18433,-40.84050000000002,57.12729440574023
2024-10-14 01:20:00,1483.7355,1455.0,26.18433,-28.735500000000002,56.664995184144416
2024-10-14 01:22:00,1483.10655,1455.0,26.18433,-28.10654999999997,56.64097510191206
2024-10-14 01:24:00,1480.998,1455.0,26.18433,-25.998000000000047,56.56044796240807
2024-10-14 01:26:00,1484.2278,1455.0,26.18433,-29.22779999999989,56.68379649821229
2024-10-14 01:28:00,1483.03725,1455.0,26.18433,-28.037250000000085,56.63832848183304
2024-10-14 01:32:00,1486.01595,1455.0,26.18433,-31.015949999999975,56.752087316311965
2024-10-14 01:34:00,1479.3629999999998,1455.0,26.18433,-24.36299999999983,56.49800606011073
2024-10-14 01:36:00,1486.06005,1455.0,26.18433,-31.060050000000047,56.753771529089526
2024-10-14 01:38:00,1485.19875,1455.0,26.18433,-30.198750000000018,56.720877822393085
2024-10-14 01:40:00,1485.616275,1455.0,26.18433,-30.616275000000087,56.73682342193846
2024-10-14 01:42:00,1483.25775,1455.0,26.18433,-28.257749999999987,56.646749545720844
2024-10-14 01:44:00,1486.8786,1455.0,26.18433,-31.878600000000006,56.78503258054242
2024-10-14 01:46:00,1485.5124,1455.0,26.18433,-30.51240000000007,56.73285635612737
2024-10-14 01:48:00,1486.0324500000002,1455.0,26.18433,-31.032450000000154,56.752717463949836
2024-10-14 01:50:00,1490.4234,1455.0,26.18433,-35.4233999999999,56.92041120761493
2024-10-14 01:52:00,1486.7442,1455.0,26.18433,-31.74420000000009,56.779899741601284
2024-10-14 01:56:00,1487.2313250000002,1455.0,26.18433,-32.2313250000002,56.79850341845547
2024-10-14 01:58:00,1489.6707,1455.0,26.18433,-34.6706999999999,56.8916650180986
2024-10-14 02:00:00,1486.36725,1455.0,26.18433,-31.367250000000013,56.76550373238356
2024-10-14 02:02:00,1489.1514,1455.0,26.18433,-34.15139999999997,56.87183255335059
2024-10-14 02:04:00,1488.556725,1455.0,26.18433,-33.556724999999915,56.84912145962052
2024-10-14 02:06:00,1486.4583,1455.0,26.18433,-31.45830000000001,56.76898100162158
2024-10-14 02:08:00,1483.5015,1455.0,26.18433,-28.501500000000078,56.65605854491655
2024-10-14 02:10:00,1491.7167,1455.0,26.18433,-36.716699999999946,56.96980332519361
2024-10-14 02:12:00,1488.820725,1455.0,26.18433,-33.82072500000004,56.859203821826334
2024-10-14 02:14:00,1493.08005,1455.0,26.18433,-38.08005000000003,57.02187070592576
2024-10-14 02:16:00,1490.81865,1455.0,26.18433,-35.818649999999934,56.93550610784919
2024-10-14 02:20:00,1485.033,1455.0,26.18433,-30.0329999999999,56.71454770294
2024-10-14 02:22:00,1487.5715249999998,1455.0,26.18433,-32.57152499999984,56.81149591702521
2024-10-14 02:24:00,1490.294025,1455.0,26.18433,-35.29402499999992,56.9154702772726
2024-10-14 02:26:00,1497.4503,1455.0,26.18433,-42.45029999999997,57.18877390073609
2024-10-14 02:28:00,1492.20525,1455.0,26.18433,-37.20524999999998,56.98846142388924
2024-10-14 02:30:00,1488.551475,1455.0,26.18433,-33.55147499999998,56.848920958099384
2024-10-14 02:32:00,1494.92205,1455.0,26.18433,-39.9220499999999,57.092218096770814
2024-10-14 02:34:00,1495.3194,1455.0,26.18433,-40.31940000000009,57.10739319761354
2024-10-14 02:36:00,1495.4005000000006,1455.0,26.18433,-40.40050000000065,57.110490468730575
2024-10-14 02:38:00,1502.5035,1455.0,26.18433,-47.50350000000003,57.38175947913906
2024-10-14 02:40:00,1497.111975,1455.0,26.18433,-42.11197500000003,57.17585300985246
2024-10-14 02:44:00,1496.76015,1455.0,26.18433,-41.76015000000007,57.16241654362875
2024-10-14 02:46:00,1487.9634,1455.0,26.18433,-32.96340000000009,56.82646192342447
2024-10-14 02:48:00,1492.6827,1455.0,26.18433,-37.68270000000007,57.006695605083046
2024-10-14 02:50:00,1495.9545,1455.0,26.18433,-40.95450000000005,57.131648153056375
2024-10-14 02:52:00,1500.245175,1455.0,26.18433,-45.24517500000002,57.295512317667736
2024-10-14 02:54:00,1499.886525,1455.0,26.18433,-44.88652499999989,57.28181519946655
2024-10-14 02:56:00,1499.8269,1455.0,26.18433,-44.82690000000002,57.27953807504792
2024-10-14 02:58:00,1487.34795,1455.0,26.18433,-32.34795000000008,56.80295741653218
2024-10-14 03:00:00,1493.147149999999,1455.0,26.18433,-38.1471499999991,57.0244333063197
2024-10-14 03:02:00,1498.17795,1455.0,26.18433,-43.17795000000001,57.21656341156585
2024-10-14 03:04:00,1498.7139,1455.0,26.18433,-43.71389999999997,57.237031752566615
2024-10-14 03:08:00,1491.09975,1455.0,26.18433,-36.099750000000085,56.94624153215243
2024-10-14 03:10:00,1494.8061,1455.0,26.18433,-39.806100000000015,57.08778987746111
2024-10-14 03:12:00,1495.0195000000006,1455.0,26.18433,-40.01950000000056,57.095939786910826
2024-10-14 03:14:00,1491.4932,1455.0,26.18433,-36.49319999999989,56.96126768900801
2024-10-14 03:16:00,1489.70955,1455.0,26.18433,-34.709550000000036,56.89314872935503
2024-10-14 03:18:00,1494.015,1455.0,26.18433,-39.0150000000001,57.05757716253303
2024-10-14 03:20:00,1493.653875,1455.0,26.18433,-38.65387499999997,57.04378552218616
2024-10-14 03:22:00,1487.6867000000009,1455.0,26.18433,-32.68670000000088,56.815894538491364
2024-10-14 03:24:00,1485.35145,1455.0,26.18433,-30.351450000000114,56.72670955235076
2024-10-14 03:26:00,1489.0540500000002,1455.0,26.18433,-34.05405000000019,56.86811468228721
2024-10-14 03:28:00,1484.362875,1455.0,26.18433,-29.36287500000003,56.688955115920436
2024-10-14 03:32:00,1492.3901999999998,1455.0,26.18433,-37.39019999999982,56.99552480604819
2024-10-14 03:34:00,1484.5695,1455.0,26.18433,-29.569500000000062,56.69684628293095
2024-10-14 03:36:00,1492.2572500000006,1455.0,26.18433,-37.25725000000057,56.99044734371768
2024-10-14 03:38:00,1482.62295,1455.0,26.18433,-27.622949999999946,56.622506047507784
2024-10-14 03:40:00,1487.4051,1455.0,26.18433,-32.40509999999995,56.80514001880513
2024-10-14 03:42:00,1483.8156,1455.0,26.18433,-28.815599999999904,56.668054264495495
2024-10-14 03:44:00,1486.213875,1455.0,26.18433,-31.213874999999916,56.759646223658876
2024-10-14 03:46:00,1483.77675,1455.0,26.18433,-28.776749999999993,56.666570553239076
2024-10-14 03:48:00,1488.666675,1455.0,26.18433,-33.66667499999994,56.85332053433464
2024-10-14 03:50:00,1493.8242,1455.0,26.18433,-38.82420000000002,57.050290364393376
2024-10-14 03:54:00,1493.68425,1455.0,26.18433,-38.68425000000002,57.04494556670132
